"id","tank_id","obj_new","activity_type_id","actual_end_date","planned_start_date","activity_status_id"
1489,718,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 718, ""act_cost"": 24.0, ""createdAt"": ""2018-12-17T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""condition-based"", ""description"": ""техническое диагностирование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13430,,2018-12-17 00:00:00.000,3
991,534,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 534, ""act_cost"": 120.0, ""createdAt"": ""2023-10-24T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2023-10-24 00:00:00.000,3
13013,1123,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13401,,2023-08-03 00:00:00.000,3
13017,1124,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13430,,2016-08-25 00:00:00.000,3
13021,1124,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13401,,2021-09-20 00:00:00.000,3
13028,1126,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13401,,2017-09-11 00:00:00.000,3
13030,1126,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13401,,2023-12-18 00:00:00.000,3
11212,1052,"{""sap_updated_at"": ""27.08.2025 09:17:07""}",13413,2025-08-26 00:00:00.000,2025-08-06 00:00:00.000,3
13018,1124,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13401,,2017-12-25 00:00:00.000,3
13027,1126,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,1987-06-15 00:00:00.000,3
1508,555,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 555, ""act_cost"": 24.0, ""createdAt"": ""2001-09-27T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""condition-based"", ""description"": ""Техническое диагностирование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13430,,2001-09-27 00:00:00.000,3
1458,538,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 538, ""act_cost"": 25.0, ""createdAt"": ""2014-12-01T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""Экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2014-12-01 00:00:00.000,3
1509,555,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 555, ""act_cost"": 25.0, ""createdAt"": ""2018-08-31T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2018-08-31 00:00:00.000,3
13019,1124,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13430,,2019-08-10 00:00:00.000,3
13032,1127,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,1987-06-15 00:00:00.000,3
13033,1127,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13401,,2021-12-16 00:00:00.000,3
630,316,"{""isPlan"": false, ""status"": null, ""tankId"": 316, ""act_cost"": 95.0, ""createdAt"": ""2017-10-12T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""техническая экспертиза"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null}",13401,,2017-10-12 00:00:00.000,3
534,334,"{""isPlan"": false, ""status"": null, ""tankId"": 334, ""act_cost"": 200.0, ""createdAt"": ""2019-02-24T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""Частичное техническое обследование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null}",13357,,2019-02-24 00:00:00.000,3
1481,718,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 718, ""act_cost"": 24.0, ""createdAt"": ""2013-09-20T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""condition-based"", ""description"": ""техническое диагностирование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13430,,2013-09-20 00:00:00.000,3
2593,587,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 587, ""act_cost"": 120.0, ""createdAt"": ""2020-10-05T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2020-10-05 00:00:00.000,3
1452,537,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 537, ""act_cost"": 25.0, ""createdAt"": ""2013-12-10T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""condition-based"", ""description"": ""Техническое диагностирование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13430,,2013-12-10 00:00:00.000,3
1487,718,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 718, ""act_cost"": 25.0, ""createdAt"": ""2011-07-22T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2011-07-22 00:00:00.000,3
13020,1124,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13430,,2020-08-31 00:00:00.000,3
1914,131,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 131, ""act_cost"": 79.506, ""createdAt"": ""2009-08-28T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""нивелировка"", ""activityType"": ""overview"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13379,,2009-08-28 00:00:00.000,3
1138,555,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 555, ""act_cost"": 120.0, ""createdAt"": ""2020-01-17T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""техническое диагностирование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2020-01-17 00:00:00.000,3
1003,550,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 550, ""act_cost"": 25.0, ""createdAt"": ""2023-07-24T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""Частичное техническое обследование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2023-07-24 00:00:00.000,3
1034,578,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 578, ""act_cost"": 25.0, ""createdAt"": ""2019-10-08T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2019-10-08 00:00:00.000,3
1025,573,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 573, ""act_cost"": 25.0, ""createdAt"": ""2020-05-08T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2020-05-08 00:00:00.000,3
1251,230,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 230, ""act_cost"": 100.0, ""createdAt"": ""2018-10-25T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""condition-based"", ""description"": ""Техническое диагностирование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13430,,2018-10-25 00:00:00.000,3
1382,699,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 699, ""act_cost"": 160.468, ""createdAt"": ""2023-04-09T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""УЗТ + нивелировка"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2023-04-09 00:00:00.000,3
1453,537,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 537, ""act_cost"": 24.0, ""createdAt"": ""2019-10-23T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""condition-based"", ""description"": ""техническое диагностирование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13430,,2019-10-23 00:00:00.000,3
1457,538,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 538, ""act_cost"": 24.0, ""createdAt"": ""2013-12-20T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""техническое диагностирование по заявке после технического инцидента от 10.11.2013"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2013-12-20 00:00:00.000,3
229,132,"{""id"": 0, ""isPlan"": false, ""status"": null, ""tankId"": 132, ""act_cost"": 42.75, ""createdAt"": ""2019-12-25T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""техническое диагностирование опасного производственного объекта"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null}",13357,,2019-12-25 00:00:00.000,3
2482,861,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 861, ""act_cost"": 74.05, ""createdAt"": ""2019-05-27T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2019-05-27 00:00:00.000,3
1901,777,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 777, ""act_cost"": 33.63, ""createdAt"": ""2019-11-25T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""ЭПБ"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2019-11-25 00:00:00.000,3
1514,552,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 552, ""act_cost"": 25.0, ""createdAt"": ""2020-07-17T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""condition-based"", ""description"": ""техническое диагностирование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13430,,2020-07-17 00:00:00.000,3
1451,714,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 714, ""act_cost"": 25.0, ""createdAt"": ""2023-10-24T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2023-10-24 00:00:00.000,3
612,365,"{""isPlan"": false, ""status"": null, ""tankId"": 365, ""act_cost"": 1704.444, ""createdAt"": ""2014-11-18T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""техническое обследование"", ""activityType"": ""overview"", ""riskLevelPaper"": null}",13379,,2014-11-18 00:00:00.000,3
514,318,"{""isPlan"": false, ""status"": null, ""tankId"": 318, ""act_cost"": 76.0, ""createdAt"": ""2021-05-13T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""частичное техническое обследование"", ""activityType"": ""overview"", ""riskLevelPaper"": null}",13379,,2021-05-13 00:00:00.000,3
1056,587,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 587, ""act_cost"": 44.84, ""createdAt"": ""2020-10-05T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2020-10-05 00:00:00.000,3
1456,538,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 538, ""act_cost"": 25.0, ""createdAt"": ""2010-11-08T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2010-11-08 00:00:00.000,3
1730,132,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 132, ""act_cost"": 121.968, ""createdAt"": ""2012-06-28T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""нивелировка и УЗТ"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2012-06-28 00:00:00.000,3
1005,552,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 552, ""act_cost"": 25.0, ""createdAt"": ""2021-03-04T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2021-03-04 00:00:00.000,3
1385,700,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 700, ""act_cost"": 44.84, ""createdAt"": ""2021-12-06T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""condition-based"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2021-12-06 00:00:00.000,3
507,311,"{""id"": 507, ""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 311, ""act_cost"": 592, ""createdAt"": ""2020-05-13T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""condition-based"", ""description"": ""техническое диагностирование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13430,,2020-05-13 00:00:00.000,3
1473,715,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 715, ""act_cost"": 25.0, ""createdAt"": ""2016-08-19T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2016-08-19 00:00:00.000,3
1477,716,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 716, ""act_cost"": 25.0, ""createdAt"": ""2021-11-30T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2021-11-30 00:00:00.000,3
1486,719,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 719, ""act_cost"": 25.0, ""createdAt"": ""2020-02-14T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2020-02-14 00:00:00.000,3
1727,132,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 132, ""act_cost"": 79.506, ""createdAt"": ""2009-08-28T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""нивелировка"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2009-08-28 00:00:00.000,3
1728,132,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 132, ""act_cost"": 42.462, ""createdAt"": ""2010-07-26T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": "" УЗТ"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2010-07-26 00:00:00.000,3
